GeneID,KEGG,KEGG_Description
Ghir_A03G023100,ko04022,cGMP-PKG signaling pathway
Ghir_A04G000650,ko04022,cGMP-PKG signaling pathway
Ghir_A04G005050,ko04022,cGMP-PKG signaling pathway
Ghir_A04G006270,ko04022,cGMP-PKG signaling pathway
Ghir_A04G014130,ko04022,cGMP-PKG signaling pathway
Ghir_A04G015940,ko04022,cGMP-PKG signaling pathway
Ghir_A05G004350,ko04022,cGMP-PKG signaling pathway
Ghir_A05G004490,ko04022,cGMP-PKG signaling pathway
Ghir_A05G007120,ko04022,cGMP-PKG signaling pathway
Ghir_A05G007880,ko04022,cGMP-PKG signaling pathway
Ghir_A05G009440,ko04022,cGMP-PKG signaling pathway
Ghir_A05G010220,ko04022,cGMP-PKG signaling pathway
Ghir_A05G021490,ko04022,cGMP-PKG signaling pathway
Ghir_A05G021610,ko04022,cGMP-PKG signaling pathway
Ghir_A05G031360,ko04022,cGMP-PKG signaling pathway
Ghir_A05G037950,ko04022,cGMP-PKG signaling pathway
Ghir_A05G039110,ko04022,cGMP-PKG signaling pathway
Ghir_A06G003180,ko04022,cGMP-PKG signaling pathway
Ghir_A06G009190,ko04022,cGMP-PKG signaling pathway
Ghir_A06G009370,ko04022,cGMP-PKG signaling pathway
Ghir_A06G014970,ko04022,cGMP-PKG signaling pathway
Ghir_A07G000970,ko04022,cGMP-PKG signaling pathway
Ghir_A07G010850,ko04022,cGMP-PKG signaling pathway
Ghir_A07G012230,ko04022,cGMP-PKG signaling pathway
Ghir_A07G013240,ko04022,cGMP-PKG signaling pathway
Ghir_A07G023200,ko04022,cGMP-PKG signaling pathway
Ghir_A08G001210,ko04022,cGMP-PKG signaling pathway
Ghir_A08G003360,ko04022,cGMP-PKG signaling pathway
Ghir_A08G005850,ko04022,cGMP-PKG signaling pathway
Ghir_A08G006870,ko04022,cGMP-PKG signaling pathway
Ghir_A08G008970,ko04022,cGMP-PKG signaling pathway
Ghir_A08G015400,ko04022,cGMP-PKG signaling pathway
Ghir_A08G017080,ko04022,cGMP-PKG signaling pathway
Ghir_A08G021760,ko04022,cGMP-PKG signaling pathway
Ghir_A09G000700,ko04022,cGMP-PKG signaling pathway
Ghir_A09G001460,ko04022,cGMP-PKG signaling pathway
Ghir_A09G002320,ko04022,cGMP-PKG signaling pathway
Ghir_A09G007490,ko04022,cGMP-PKG signaling pathway
Ghir_A09G009450,ko04022,cGMP-PKG signaling pathway
Ghir_A09G011180,ko04022,cGMP-PKG signaling pathway
Ghir_A09G012180,ko04022,cGMP-PKG signaling pathway
Ghir_A09G019840,ko04022,cGMP-PKG signaling pathway
Ghir_A09G020590,ko04022,cGMP-PKG signaling pathway
Ghir_A09G024120,ko04022,cGMP-PKG signaling pathway
Ghir_A09G024820,ko04022,cGMP-PKG signaling pathway
Ghir_A10G002320,ko04022,cGMP-PKG signaling pathway
Ghir_A10G002330,ko04022,cGMP-PKG signaling pathway
Ghir_A10G002340,ko04022,cGMP-PKG signaling pathway
Ghir_A10G002350,ko04022,cGMP-PKG signaling pathway
Ghir_A10G002360,ko04022,cGMP-PKG signaling pathway
Ghir_A10G017720,ko04022,cGMP-PKG signaling pathway
Ghir_A10G022890,ko04022,cGMP-PKG signaling pathway
Ghir_A11G000880,ko04022,cGMP-PKG signaling pathway
Ghir_A11G001490,ko04022,cGMP-PKG signaling pathway
Ghir_A11G002920,ko04022,cGMP-PKG signaling pathway
Ghir_A11G007670,ko04022,cGMP-PKG signaling pathway
Ghir_A11G013330,ko04022,cGMP-PKG signaling pathway
Ghir_A11G022900,ko04022,cGMP-PKG signaling pathway
Ghir_A11G029090,ko04022,cGMP-PKG signaling pathway
Ghir_A11G031500,ko04022,cGMP-PKG signaling pathway
Ghir_A11G032070,ko04022,cGMP-PKG signaling pathway
Ghir_A12G000060,ko04022,cGMP-PKG signaling pathway
Ghir_A12G008580,ko04022,cGMP-PKG signaling pathway
Ghir_A12G014990,ko04022,cGMP-PKG signaling pathway
Ghir_A12G017750,ko04022,cGMP-PKG signaling pathway
Ghir_A12G018550,ko04022,cGMP-PKG signaling pathway
Ghir_A12G018920,ko04022,cGMP-PKG signaling pathway
Ghir_A12G025050,ko04022,cGMP-PKG signaling pathway
Ghir_A12G028470,ko04022,cGMP-PKG signaling pathway
Ghir_A13G004510,ko04022,cGMP-PKG signaling pathway
Ghir_A13G013600,ko04022,cGMP-PKG signaling pathway
Ghir_A13G017880,ko04022,cGMP-PKG signaling pathway
Ghir_A13G020830,ko04022,cGMP-PKG signaling pathway
Ghir_A13G023430,ko04022,cGMP-PKG signaling pathway
Ghir_D01G008800,ko04022,cGMP-PKG signaling pathway
Ghir_D01G012800,ko04022,cGMP-PKG signaling pathway
Ghir_D01G018910,ko04022,cGMP-PKG signaling pathway
Ghir_D02G003100,ko04022,cGMP-PKG signaling pathway
Ghir_D02G004350,ko04022,cGMP-PKG signaling pathway
Ghir_D02G009140,ko04022,cGMP-PKG signaling pathway
Ghir_D02G010260,ko04022,cGMP-PKG signaling pathway
Ghir_D02G011810,ko04022,cGMP-PKG signaling pathway
Ghir_D02G012590,ko04022,cGMP-PKG signaling pathway
Ghir_D02G024530,ko04022,cGMP-PKG signaling pathway
Ghir_D03G008580,ko04022,cGMP-PKG signaling pathway
Ghir_D03G010840,ko04022,cGMP-PKG signaling pathway
Ghir_D03G018240,ko04022,cGMP-PKG signaling pathway
Ghir_D03G019070,ko04022,cGMP-PKG signaling pathway
Ghir_D04G004000,ko04022,cGMP-PKG signaling pathway
Ghir_D04G005080,ko04022,cGMP-PKG signaling pathway
Ghir_D04G005120,ko04022,cGMP-PKG signaling pathway
Ghir_D04G009250,ko04022,cGMP-PKG signaling pathway
Ghir_D04G009260,ko04022,cGMP-PKG signaling pathway
Ghir_D04G018640,ko04022,cGMP-PKG signaling pathway
Ghir_D04G018660,ko04022,cGMP-PKG signaling pathway
Ghir_D04G018680,ko04022,cGMP-PKG signaling pathway
Ghir_D04G020760,ko04022,cGMP-PKG signaling pathway
Ghir_D05G000040,ko04022,cGMP-PKG signaling pathway
Ghir_D05G004460,ko04022,cGMP-PKG signaling pathway
Ghir_D05G004600,ko04022,cGMP-PKG signaling pathway
Ghir_D05G007210,ko04022,cGMP-PKG signaling pathway
Ghir_D05G007930,ko04022,cGMP-PKG signaling pathway
Ghir_D05G009950,ko04022,cGMP-PKG signaling pathway
Ghir_D05G021430,ko04022,cGMP-PKG signaling pathway
Ghir_D05G021540,ko04022,cGMP-PKG signaling pathway
Ghir_D05G031190,ko04022,cGMP-PKG signaling pathway
Ghir_D05G038890,ko04022,cGMP-PKG signaling pathway
Ghir_D05G039930,ko04022,cGMP-PKG signaling pathway
Ghir_D06G003190,ko04022,cGMP-PKG signaling pathway
Ghir_D06G005390,ko04022,cGMP-PKG signaling pathway
Ghir_D06G009040,ko04022,cGMP-PKG signaling pathway
Ghir_D06G009430,ko04022,cGMP-PKG signaling pathway
Ghir_D06G009630,ko04022,cGMP-PKG signaling pathway
Ghir_D07G001000,ko04022,cGMP-PKG signaling pathway
Ghir_D07G010900,ko04022,cGMP-PKG signaling pathway
Ghir_D07G012360,ko04022,cGMP-PKG signaling pathway
Ghir_D07G013450,ko04022,cGMP-PKG signaling pathway
Ghir_D07G023260,ko04022,cGMP-PKG signaling pathway
Ghir_D08G001220,ko04022,cGMP-PKG signaling pathway
Ghir_D08G003460,ko04022,cGMP-PKG signaling pathway
Ghir_D08G006000,ko04022,cGMP-PKG signaling pathway
Ghir_D08G006960,ko04022,cGMP-PKG signaling pathway
Ghir_D08G009160,ko04022,cGMP-PKG signaling pathway
Ghir_D08G016190,ko04022,cGMP-PKG signaling pathway
Ghir_D08G017930,ko04022,cGMP-PKG signaling pathway
Ghir_D08G022520,ko04022,cGMP-PKG signaling pathway
Ghir_D09G000670,ko04022,cGMP-PKG signaling pathway
Ghir_D09G001410,ko04022,cGMP-PKG signaling pathway
Ghir_D09G002240,ko04022,cGMP-PKG signaling pathway
Ghir_D09G007230,ko04022,cGMP-PKG signaling pathway
Ghir_D09G009150,ko04022,cGMP-PKG signaling pathway
Ghir_D09G010740,ko04022,cGMP-PKG signaling pathway
Ghir_D09G011670,ko04022,cGMP-PKG signaling pathway
Ghir_D09G019320,ko04022,cGMP-PKG signaling pathway
Ghir_D09G020050,ko04022,cGMP-PKG signaling pathway
Ghir_D09G023270,ko04022,cGMP-PKG signaling pathway
Ghir_D09G023990,ko04022,cGMP-PKG signaling pathway
Ghir_D10G003100,ko04022,cGMP-PKG signaling pathway
Ghir_D10G003110,ko04022,cGMP-PKG signaling pathway
Ghir_D10G003120,ko04022,cGMP-PKG signaling pathway
Ghir_D10G003130,ko04022,cGMP-PKG signaling pathway
Ghir_D10G003140,ko04022,cGMP-PKG signaling pathway
Ghir_D10G019190,ko04022,cGMP-PKG signaling pathway
Ghir_D10G025380,ko04022,cGMP-PKG signaling pathway
Ghir_D11G001490,ko04022,cGMP-PKG signaling pathway
Ghir_D11G002930,ko04022,cGMP-PKG signaling pathway
Ghir_D11G007600,ko04022,cGMP-PKG signaling pathway
Ghir_D11G008980,ko04022,cGMP-PKG signaling pathway
Ghir_D11G013320,ko04022,cGMP-PKG signaling pathway
Ghir_D11G021450,ko04022,cGMP-PKG signaling pathway
Ghir_D11G029240,ko04022,cGMP-PKG signaling pathway
Ghir_D11G032590,ko04022,cGMP-PKG signaling pathway
Ghir_D12G001680,ko04022,cGMP-PKG signaling pathway
Ghir_D12G008930,ko04022,cGMP-PKG signaling pathway
Ghir_D12G015220,ko04022,cGMP-PKG signaling pathway
Ghir_D12G018000,ko04022,cGMP-PKG signaling pathway
Ghir_D12G018830,ko04022,cGMP-PKG signaling pathway
Ghir_D12G019130,ko04022,cGMP-PKG signaling pathway
Ghir_D12G025050,ko04022,cGMP-PKG signaling pathway
Ghir_D12G028640,ko04022,cGMP-PKG signaling pathway
Ghir_D13G004660,ko04022,cGMP-PKG signaling pathway
Ghir_D13G007570,ko04022,cGMP-PKG signaling pathway
Ghir_D13G009190,ko04022,cGMP-PKG signaling pathway
Ghir_D13G014310,ko04022,cGMP-PKG signaling pathway
Ghir_D13G018600,ko04022,cGMP-PKG signaling pathway
Ghir_D13G021650,ko04022,cGMP-PKG signaling pathway
Ghir_D13G024070,ko04022,cGMP-PKG signaling pathway
Ghir_A01G002040,ko04024,cAMP signaling pathway
Ghir_A01G002050,ko04024,cAMP signaling pathway
Ghir_A01G002850,ko04024,cAMP signaling pathway
Ghir_A01G009710,ko04024,cAMP signaling pathway
Ghir_A01G016070,ko04024,cAMP signaling pathway
Ghir_A02G002700,ko04024,cAMP signaling pathway
Ghir_A02G004010,ko04024,cAMP signaling pathway
Ghir_A02G005180,ko04024,cAMP signaling pathway
Ghir_A02G009060,ko04024,cAMP signaling pathway
Ghir_A02G009580,ko04024,cAMP signaling pathway
Ghir_A02G011290,ko04024,cAMP signaling pathway
Ghir_A02G012940,ko04024,cAMP signaling pathway
Ghir_A02G019040,ko04024,cAMP signaling pathway
Ghir_A03G005460,ko04024,cAMP signaling pathway
Ghir_A03G017100,ko04024,cAMP signaling pathway
Ghir_A04G015940,ko04024,cAMP signaling pathway
Ghir_A05G002540,ko04024,cAMP signaling pathway
Ghir_A05G005640,ko04024,cAMP signaling pathway
Ghir_A05G007880,ko04024,cAMP signaling pathway
Ghir_A05G009440,ko04024,cAMP signaling pathway
Ghir_A05G010220,ko04024,cAMP signaling pathway
Ghir_A05G012040,ko04024,cAMP signaling pathway
Ghir_A05G018890,ko04024,cAMP signaling pathway
Ghir_A05G026000,ko04024,cAMP signaling pathway
Ghir_A05G037950,ko04024,cAMP signaling pathway
Ghir_A05G039110,ko04024,cAMP signaling pathway
Ghir_A05G043230,ko04024,cAMP signaling pathway
Ghir_A06G000220,ko04024,cAMP signaling pathway
Ghir_A06G006740,ko04024,cAMP signaling pathway
Ghir_A06G014530,ko04024,cAMP signaling pathway
Ghir_A06G019680,ko04024,cAMP signaling pathway
Ghir_A06G019970,ko04024,cAMP signaling pathway
Ghir_A06G020840,ko04024,cAMP signaling pathway
Ghir_A06G020860,ko04024,cAMP signaling pathway
Ghir_A06G020870,ko04024,cAMP signaling pathway
Ghir_A06G021550,ko04024,cAMP signaling pathway
Ghir_A07G000970,ko04024,cAMP signaling pathway
Ghir_A07G003270,ko04024,cAMP signaling pathway
Ghir_A07G004120,ko04024,cAMP signaling pathway
Ghir_A07G010850,ko04024,cAMP signaling pathway
Ghir_A07G012230,ko04024,cAMP signaling pathway
Ghir_A07G016370,ko04024,cAMP signaling pathway
Ghir_A07G023130,ko04024,cAMP signaling pathway
Ghir_A08G001210,ko04024,cAMP signaling pathway
Ghir_A08G004020,ko04024,cAMP signaling pathway
Ghir_A08G006150,ko04024,cAMP signaling pathway
Ghir_A08G006870,ko04024,cAMP signaling pathway
Ghir_A08G014860,ko04024,cAMP signaling pathway
Ghir_A08G018540,ko04024,cAMP signaling pathway
Ghir_A08G021760,ko04024,cAMP signaling pathway
Ghir_A09G000700,ko04024,cAMP signaling pathway
Ghir_A09G001460,ko04024,cAMP signaling pathway
Ghir_A09G011180,ko04024,cAMP signaling pathway
Ghir_A09G012770,ko04024,cAMP signaling pathway
Ghir_A09G020510,ko04024,cAMP signaling pathway
Ghir_A09G024120,ko04024,cAMP signaling pathway
Ghir_A09G024820,ko04024,cAMP signaling pathway
Ghir_A10G002610,ko04024,cAMP signaling pathway
Ghir_A10G007150,ko04024,cAMP signaling pathway
Ghir_A10G008330,ko04024,cAMP signaling pathway
Ghir_A10G017080,ko04024,cAMP signaling pathway
Ghir_A10G017720,ko04024,cAMP signaling pathway
Ghir_A10G022890,ko04024,cAMP signaling pathway
Ghir_A11G002800,ko04024,cAMP signaling pathway
Ghir_A11G007670,ko04024,cAMP signaling pathway
Ghir_A11G009050,ko04024,cAMP signaling pathway
Ghir_A11G009080,ko04024,cAMP signaling pathway
Ghir_A11G013330,ko04024,cAMP signaling pathway
Ghir_A11G018320,ko04024,cAMP signaling pathway
Ghir_A11G021200,ko04024,cAMP signaling pathway
Ghir_A11G029090,ko04024,cAMP signaling pathway
Ghir_A11G029260,ko04024,cAMP signaling pathway
Ghir_A11G032070,ko04024,cAMP signaling pathway
Ghir_A12G002690,ko04024,cAMP signaling pathway
Ghir_A12G003770,ko04024,cAMP signaling pathway
Ghir_A12G006020,ko04024,cAMP signaling pathway
Ghir_A12G011140,ko04024,cAMP signaling pathway
Ghir_A12G015110,ko04024,cAMP signaling pathway
Ghir_A12G022870,ko04024,cAMP signaling pathway
Ghir_A12G028470,ko04024,cAMP signaling pathway
Ghir_A13G008790,ko04024,cAMP signaling pathway
Ghir_A13G017880,ko04024,cAMP signaling pathway
Ghir_A13G020830,ko04024,cAMP signaling pathway
Ghir_A13G023430,ko04024,cAMP signaling pathway
Ghir_D01G001980,ko04024,cAMP signaling pathway
Ghir_D01G001990,ko04024,cAMP signaling pathway
Ghir_D01G002810,ko04024,cAMP signaling pathway
Ghir_D01G010460,ko04024,cAMP signaling pathway
Ghir_D01G017610,ko04024,cAMP signaling pathway
Ghir_D02G003100,ko04024,cAMP signaling pathway
Ghir_D02G004350,ko04024,cAMP signaling pathway
Ghir_D02G005500,ko04024,cAMP signaling pathway
Ghir_D02G010120,ko04024,cAMP signaling pathway
Ghir_D02G018380,ko04024,cAMP signaling pathway
Ghir_D03G000530,ko04024,cAMP signaling pathway
Ghir_D03G000790,ko04024,cAMP signaling pathway
Ghir_D03G005800,ko04024,cAMP signaling pathway
Ghir_D03G008580,ko04024,cAMP signaling pathway
Ghir_D03G019070,ko04024,cAMP signaling pathway
Ghir_D04G004000,ko04024,cAMP signaling pathway
Ghir_D04G005080,ko04024,cAMP signaling pathway
Ghir_D04G005120,ko04024,cAMP signaling pathway
Ghir_D04G020760,ko04024,cAMP signaling pathway
Ghir_D05G000040,ko04024,cAMP signaling pathway
Ghir_D05G002680,ko04024,cAMP signaling pathway
Ghir_D05G005750,ko04024,cAMP signaling pathway
Ghir_D05G007930,ko04024,cAMP signaling pathway
Ghir_D05G009950,ko04024,cAMP signaling pathway
Ghir_D05G011790,ko04024,cAMP signaling pathway
Ghir_D05G018900,ko04024,cAMP signaling pathway
Ghir_D05G025910,ko04024,cAMP signaling pathway
Ghir_D05G026020,ko04024,cAMP signaling pathway
Ghir_D05G029010,ko04024,cAMP signaling pathway
Ghir_D05G039930,ko04024,cAMP signaling pathway
Ghir_D06G000030,ko04024,cAMP signaling pathway
Ghir_D06G006850,ko04024,cAMP signaling pathway
Ghir_D06G012760,ko04024,cAMP signaling pathway
Ghir_D06G014600,ko04024,cAMP signaling pathway
Ghir_D06G020800,ko04024,cAMP signaling pathway
Ghir_D06G021110,ko04024,cAMP signaling pathway
Ghir_D06G021940,ko04024,cAMP signaling pathway
Ghir_D06G022620,ko04024,cAMP signaling pathway
Ghir_D07G001000,ko04024,cAMP signaling pathway
Ghir_D07G003260,ko04024,cAMP signaling pathway
Ghir_D07G010900,ko04024,cAMP signaling pathway
Ghir_D07G012360,ko04024,cAMP signaling pathway
Ghir_D08G001220,ko04024,cAMP signaling pathway
Ghir_D08G001620,ko04024,cAMP signaling pathway
Ghir_D08G004230,ko04024,cAMP signaling pathway
Ghir_D08G006320,ko04024,cAMP signaling pathway
Ghir_D08G006960,ko04024,cAMP signaling pathway
Ghir_D08G015670,ko04024,cAMP signaling pathway
Ghir_D08G019440,ko04024,cAMP signaling pathway
Ghir_D08G022520,ko04024,cAMP signaling pathway
Ghir_D09G000670,ko04024,cAMP signaling pathway
Ghir_D09G001410,ko04024,cAMP signaling pathway
Ghir_D09G010740,ko04024,cAMP signaling pathway
Ghir_D09G016930,ko04024,cAMP signaling pathway
Ghir_D09G019970,ko04024,cAMP signaling pathway
Ghir_D09G023270,ko04024,cAMP signaling pathway
Ghir_D09G023990,ko04024,cAMP signaling pathway
Ghir_D10G000120,ko04024,cAMP signaling pathway
Ghir_D10G003390,ko04024,cAMP signaling pathway
Ghir_D10G008160,ko04024,cAMP signaling pathway
Ghir_D10G010660,ko04024,cAMP signaling pathway
Ghir_D10G010940,ko04024,cAMP signaling pathway
Ghir_D10G018540,ko04024,cAMP signaling pathway
Ghir_D10G018550,ko04024,cAMP signaling pathway
Ghir_D10G019190,ko04024,cAMP signaling pathway
Ghir_D10G025380,ko04024,cAMP signaling pathway
Ghir_D10G027620,ko04024,cAMP signaling pathway
Ghir_D11G002800,ko04024,cAMP signaling pathway
Ghir_D11G007600,ko04024,cAMP signaling pathway
Ghir_D11G009010,ko04024,cAMP signaling pathway
Ghir_D11G009030,ko04024,cAMP signaling pathway
Ghir_D11G013320,ko04024,cAMP signaling pathway
Ghir_D11G018420,ko04024,cAMP signaling pathway
Ghir_D11G023310,ko04024,cAMP signaling pathway
Ghir_D11G029240,ko04024,cAMP signaling pathway
Ghir_D11G029410,ko04024,cAMP signaling pathway
Ghir_D11G032590,ko04024,cAMP signaling pathway
Ghir_D12G000920,ko04024,cAMP signaling pathway
Ghir_D12G002690,ko04024,cAMP signaling pathway
Ghir_D12G003530,ko04024,cAMP signaling pathway
Ghir_D12G006030,ko04024,cAMP signaling pathway
Ghir_D12G011310,ko04024,cAMP signaling pathway
Ghir_D12G015330,ko04024,cAMP signaling pathway
Ghir_D12G022840,ko04024,cAMP signaling pathway
Ghir_D12G028640,ko04024,cAMP signaling pathway
Ghir_D12G029060,ko04024,cAMP signaling pathway
Ghir_D13G007570,ko04024,cAMP signaling pathway
Ghir_D13G010230,ko04024,cAMP signaling pathway
Ghir_D13G018600,ko04024,cAMP signaling pathway
Ghir_D13G021650,ko04024,cAMP signaling pathway
Ghir_D13G024070,ko04024,cAMP signaling pathway
Ghir_A01G016070,ko04062,Chemokine signaling pathway
Ghir_A01G017820,ko04062,Chemokine signaling pathway
Ghir_A02G002700,ko04062,Chemokine signaling pathway
Ghir_A02G009580,ko04062,Chemokine signaling pathway
Ghir_A03G021240,ko04062,Chemokine signaling pathway
Ghir_A05G002540,ko04062,Chemokine signaling pathway
Ghir_A05G010220,ko04062,Chemokine signaling pathway
Ghir_A05G018890,ko04062,Chemokine signaling pathway
Ghir_A05G026000,ko04062,Chemokine signaling pathway
Ghir_A05G039110,ko04062,Chemokine signaling pathway
Ghir_A06G000220,ko04062,Chemokine signaling pathway
Ghir_A06G006740,ko04062,Chemokine signaling pathway
Ghir_A06G014530,ko04062,Chemokine signaling pathway
Ghir_A06G021550,ko04062,Chemokine signaling pathway
Ghir_A07G000970,ko04062,Chemokine signaling pathway
Ghir_A08G006150,ko04062,Chemokine signaling pathway
Ghir_A08G014860,ko04062,Chemokine signaling pathway
Ghir_A09G000700,ko04062,Chemokine signaling pathway
Ghir_A10G002000,ko04062,Chemokine signaling pathway
Ghir_A10G002610,ko04062,Chemokine signaling pathway
Ghir_A11G018320,ko04062,Chemokine signaling pathway
Ghir_A11G029780,ko04062,Chemokine signaling pathway
Ghir_A12G003770,ko04062,Chemokine signaling pathway
Ghir_A12G004500,ko04062,Chemokine signaling pathway
Ghir_A12G013150,ko04062,Chemokine signaling pathway
Ghir_A13G003230,ko04062,Chemokine signaling pathway
Ghir_A13G020830,ko04062,Chemokine signaling pathway
Ghir_D01G017610,ko04062,Chemokine signaling pathway
Ghir_D01G019350,ko04062,Chemokine signaling pathway
Ghir_D02G003100,ko04062,Chemokine signaling pathway
Ghir_D02G010120,ko04062,Chemokine signaling pathway
Ghir_D02G022720,ko04062,Chemokine signaling pathway
Ghir_D03G000790,ko04062,Chemokine signaling pathway
Ghir_D04G004000,ko04062,Chemokine signaling pathway
Ghir_D05G002680,ko04062,Chemokine signaling pathway
Ghir_D05G009950,ko04062,Chemokine signaling pathway
Ghir_D05G018900,ko04062,Chemokine signaling pathway
Ghir_D05G026020,ko04062,Chemokine signaling pathway
Ghir_D06G000030,ko04062,Chemokine signaling pathway
Ghir_D06G006850,ko04062,Chemokine signaling pathway
Ghir_D06G014600,ko04062,Chemokine signaling pathway
Ghir_D06G022620,ko04062,Chemokine signaling pathway
Ghir_D07G001000,ko04062,Chemokine signaling pathway
Ghir_D08G006320,ko04062,Chemokine signaling pathway
Ghir_D08G015670,ko04062,Chemokine signaling pathway
Ghir_D09G000670,ko04062,Chemokine signaling pathway
Ghir_D10G002790,ko04062,Chemokine signaling pathway
Ghir_D10G003390,ko04062,Chemokine signaling pathway
Ghir_D11G018420,ko04062,Chemokine signaling pathway
Ghir_D11G029950,ko04062,Chemokine signaling pathway
Ghir_D12G003530,ko04062,Chemokine signaling pathway
Ghir_D12G004460,ko04062,Chemokine signaling pathway
